name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
telangana,2023-04-16,38.1,25.7,32.1,37.1,25.7,31.3,12.6,33.1,0,0,0,,0,0,15.8,13,346.2,1008.8,27.6,16.1,326.1,28.1,10,10,2023-04-16T05:59:53,2023-04-16T18:32:28,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43083099999,43128599999,remote,43128099999,VOHS"
telangana,2023-04-17,37.7,24.9,32.4,37.4,24.9,32,13.7,35.7,1,100,4.17,rain,0,0,28.8,18.4,81.1,1009.5,51.4,12.8,321.1,27.6,10,10,2023-04-17T05:59:11,2023-04-17T18:32:42,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43083099999,43128599999,remote,43128099999,VOHS"
telangana,2023-04-18,38.9,23.9,33,37.4,23.9,31.6,10.1,27.5,0,0,0,,0,0,26.6,16.6,129.8,1010.5,31.4,13.3,326.1,28.2,10,10,2023-04-18T05:58:30,2023-04-18T18:32:56,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,remote,43128099999,VOHS"
telangana,2023-04-19,38.3,25.9,32.8,36.6,25.9,31.6,11,28.8,0,0,0,,0,0,20.2,11.2,99.3,1009.2,12.6,10.8,324.2,28.2,10,10,2023-04-19T05:57:49,2023-04-19T18:33:10,0.97,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,remote,43128099999,VOHS"
telangana,2023-04-20,37.2,26,31.7,37.1,26,31.6,15,37.2,0,0,0,,0,0,17.6,19.9,93.3,1007.5,25.1,6.7,313.5,27,10,10,2023-04-20T05:57:09,2023-04-20T18:33:24,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2023-04-21,35.1,22,29.5,35.3,22,29.3,15.1,43.3,0.1,100,4.17,rain,0,0,37.1,18.7,80.5,1007.7,36.3,9.4,301.8,26.2,10,10,2023-04-21T05:56:30,2023-04-21T18:33:39,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOHY,43083099999,43128599999,remote,43128099999,VOHS"
telangana,2023-04-22,36,22,28.8,36.5,22,29.2,17.5,53.7,1,100,4.17,rain,0,0,35.3,21.4,159.6,1008.1,53.5,5.4,249.3,21.5,10,10,2023-04-22T05:55:51,2023-04-22T18:33:54,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOHY,43128599999,VOHS,43128099999"
telangana,2023-04-23,36.8,23.5,29.1,37,23.5,29.4,17.8,55.4,0,0,0,,0,0,37.1,30.6,138.1,1007.9,41.3,6.3,332.2,28.7,10,60,2023-04-23T05:55:12,2023-04-23T18:34:09,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999,remote"
telangana,2023-04-24,34.9,23.7,28.9,36.9,23.7,29.7,19.2,58.1,0.1,100,4.17,rain,0,0,40.3,25,117,1009.2,33.6,10.5,251.4,21.9,10,30,2023-04-24T05:54:35,2023-04-24T18:34:25,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOHY,43083099999,43128599999,remote,43128099999,VOHS"
telangana,2023-04-25,35.8,21,27.8,37.9,21,28.6,19.7,65.3,23,100,8.33,rain,0,0,46.4,23.6,133.6,1011.6,59.6,5.2,249.8,21.7,10,60,2023-04-25T05:53:58,2023-04-25T18:34:41,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOHY,43083099999,43128599999,43128099999,VOHS"
telangana,2023-04-26,32.9,21,26.6,35.2,21,27.5,19.6,68.5,8.1,100,8.33,rain,0,0,40.7,22.3,135.3,1011.9,57,4.9,285.6,24.6,10,30,2023-04-26T05:53:21,2023-04-26T18:34:57,0.2,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2023-04-27,31.3,23,27.8,33.2,23,28.9,19.6,61.9,0.2,100,4.17,rain,0,0,30.2,16.6,95.3,1011.8,39.2,5.7,213.3,18.5,10,30,2023-04-27T05:52:46,2023-04-27T18:35:13,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2023-04-28,34.2,24,28.6,34.2,24,29.4,19.4,60.2,0,0,0,,0,0,29.2,14.4,77.1,1011.8,61.3,7.8,275.4,24,10,10,2023-04-28T05:52:11,2023-04-28T18:35:29,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999,remote"
telangana,2023-04-29,31.9,20,26.2,32.9,20,26.8,20,70.4,57,100,4.17,rain,0,0,25.9,14.8,92.3,1011.9,57.3,5.3,132.9,11.6,8,10,2023-04-29T05:51:36,2023-04-29T18:35:46,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2023-04-30,33.8,20,26.4,34.2,20,27.3,20.4,71.4,34,100,4.17,rain,0,0,46.4,25.9,151.8,1009.5,63.2,8.1,285.7,24.7,10,10,2023-04-30T05:51:03,2023-04-30T18:36:03,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999,remote"
telangana,2023-05-01,29.3,21,24.1,31.5,21,24.5,20.7,82.4,33,100,8.33,rain,0,0,37.1,23.3,106,1010.2,67.3,4.9,205.5,17.8,10,10,2023-05-01T05:50:30,2023-05-01T18:36:21,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2023-05-02,30.3,22,25.6,32.7,22,26.3,21.1,77.8,1.4,100,20.83,rain,0,0,38.5,22.3,136.1,1010.7,65.2,6,260.2,22.4,10,10,2023-05-02T05:49:59,2023-05-02T18:36:38,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999,remote"
telangana,2023-05-03,32,22,26.2,34.2,22,27.3,21.3,76.1,0.9,100,8.33,rain,0,0,34.2,18.4,135.1,1011.4,61.3,5.7,204.4,17.6,9,10,2023-05-03T05:49:27,2023-05-03T18:36:56,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2023-05-04,32.6,22,26.9,36.2,22,28.2,20.9,71.4,3,100,4.17,rain,0,0,34.9,18.4,118.7,1010.6,52.1,7.7,273.3,23.7,10,10,2023-05-04T05:48:57,2023-05-04T18:37:14,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999,remote"
telangana,2023-05-05,32.5,24,27.4,37.8,24,28.8,21.6,71.4,1.7,100,29.17,rain,0,0,29.9,18.4,162,1009.9,82.6,5.4,198.9,17.1,9,10,2023-05-05T05:48:28,2023-05-05T18:37:33,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43128599999,VOHS,43128099999"
telangana,2023-05-06,33.5,23,27.5,38.7,23,29.4,21.6,71.5,2.2,100,25,rain,0,0,13.3,16.6,96.7,1009.1,63.2,6.1,217.5,18.7,10,10,2023-05-06T05:47:59,2023-05-06T18:37:51,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43083099999,43128599999,VOHS,43128099999,remote"
telangana,2023-05-07,33.6,24,28.7,37,24,30.7,21.1,65.2,0.8,100,20.83,rain,0,0,23.8,14.8,311.5,1009,70,5.7,283.9,24.6,10,10,2023-05-07T05:47:32,2023-05-07T18:38:10,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999,remote"
telangana,2023-05-08,35.8,25,30.1,38.7,25,32.3,21,60,0.3,100,12.5,rain,0,0,21.2,19.4,158,1008.4,54.2,7.3,262.3,22.7,10,30,2023-05-08T05:47:05,2023-05-08T18:38:30,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999,remote"
telangana,2023-05-09,35.4,25,29.6,39,25,32.1,21.5,62.9,6.8,100,12.5,rain,0,0,32.4,17.6,273.1,1009.5,62,5.7,216.7,18.6,10,30,2023-05-09T05:46:39,2023-05-09T18:38:49,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2023-05-10,37.1,26,31.2,41.8,26,33.1,20.1,54.9,0.6,100,12.5,rain,0,0,28.4,19.4,323.9,1007.5,69.3,11.2,220.6,19,10,10,2023-05-10T05:46:14,2023-05-10T18:39:09,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43083099999,43128599999,VOHS,43128099999,remote"
telangana,2023-05-11,35.4,26,30.8,39.2,26,32.6,19.8,54.3,0,0,0,,0,0,33.5,12.1,110,1009.5,50.2,6.5,298.8,25.8,10,75,2023-05-11T05:45:50,2023-05-11T18:39:29,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,remote,VOHS,43128099999"
telangana,2023-05-12,38.8,24.5,31.9,38.6,24.5,31.4,13.9,42,0,0,0,,0,0,27.4,16.2,355.5,1007.3,55.6,12.8,315.3,27.1,10,10,2023-05-12T05:45:26,2023-05-12T18:39:49,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43083099999,43128599999,VOHS,43128099999,remote"
telangana,2023-05-13,39.7,25.5,32.9,38.8,25.5,32,10.5,31.7,0,0,0,,0,0,26.3,19.8,302.1,1006.5,64.7,13.7,318.6,27.4,10,10,2023-05-13T05:45:04,2023-05-13T18:40:09,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43083099999,43128599999,remote,43128099999,VOHS"
telangana,2023-05-14,39.8,26,33.2,37.9,26,32.2,11.4,32.2,0,0,0,,0,0,50.4,29.5,295.5,1005.1,30.2,14.2,338.8,29.3,10,10,2023-05-14T05:44:43,2023-05-14T18:40:30,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,remote,43128099999,VOHS"
telangana,2023-05-15,39.2,29.1,33.3,39,28.6,32.6,13.3,31.4,0,0,0,,0,0,46.8,27.7,289.4,1007.2,18.7,11.9,335.4,28.9,10,10,2023-05-15T05:44:22,2023-05-15T18:40:50,0.84,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,remote,43128099999,VOHS"
telangana,2023-05-16,37.9,26,31.7,37,26,31.2,13.8,35.3,0,0,0,,0,0,40.7,25.9,291.9,1010.1,28.9,7.2,338,29.2,10,10,2023-05-16T05:44:03,2023-05-16T18:41:11,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999,remote"
telangana,2023-05-17,38,25,32.5,37.2,25,32,13.1,32.7,0,0,0,,0,0,39.2,18.6,301,1010.3,27.6,9.9,337.9,29.4,10,10,2023-05-17T05:43:44,2023-05-17T18:41:32,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999,remote"
telangana,2023-05-18,39.3,27,33.4,39,27.1,32.8,13.5,31.8,0,0,0,,0,0,17.3,14.8,314.3,1011.3,42.3,10,331.8,28.5,10,10,2023-05-18T05:43:27,2023-05-18T18:41:54,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,remote,43128099999,VOHS"
telangana,2023-05-19,39.4,26,32.8,39.4,26,33.3,16.7,40.8,0,0,0,,0,0,34.9,12.9,296.3,1010.4,36.7,6.6,319.4,27.7,10,10,2023-05-19T05:43:10,2023-05-19T18:42:15,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2023-05-20,37.9,26,31.8,39.1,26,33.3,18.8,49.2,0,0,0,,0,0,42.8,25,124.2,1010.1,42.2,6,225.6,19.4,10,75,2023-05-20T05:42:55,2023-05-20T18:42:36,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2023-05-21,38.9,25.5,31.7,39.7,25.5,32.5,17.7,45.8,0,0,0,,0,0,33.8,18.6,168.1,1010.6,39.4,6,303.8,26.2,10,10,2023-05-21T05:42:40,2023-05-21T18:42:58,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2023-05-22,36.2,21.5,29.4,36.4,21.5,30.6,19,56.8,15,100,8.33,rain,0,0,44.6,25.9,290.3,1012.4,60.6,5.5,281.5,24.5,10,30,2023-05-22T05:42:27,2023-05-22T18:43:19,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2023-05-23,36.7,25,30.6,40.2,25,32.6,20.2,56,0,0,0,,0,0,37.1,11.9,157.6,1012.3,40.9,5.7,287.5,24.8,10,30,2023-05-23T05:42:14,2023-05-23T18:43:41,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2023-05-24,37.5,25.5,31.5,39.7,25.5,32.9,18.9,48.9,0,0,0,,0,0,33.1,14.6,259.5,1011,35.9,5.8,262.3,22.6,10,30,2023-05-24T05:42:02,2023-05-24T18:44:03,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2023-05-25,35.9,28,31.2,35.9,29.2,32.4,18.5,48.7,0.1,100,4.17,rain,0,0,40.7,22.3,271.8,1011.2,51.8,5.9,200.2,17.2,8,10,2023-05-25T05:41:52,2023-05-25T18:44:25,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2023-05-26,36.5,27,31.3,35.8,28.1,31.6,16.5,43.1,0,0,0,,0,0,37.1,22.7,285.1,1011.5,31.8,6.2,330.5,28.6,10,10,2023-05-26T05:41:42,2023-05-26T18:44:46,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2023-05-27,37.9,27,31.4,38,27.9,32,17.2,44.4,0,0,0,,0,0,37.4,21.9,285.8,1010.3,45.4,6.3,294,25.5,10,10,2023-05-27T05:41:33,2023-05-27T18:45:08,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2023-05-28,37.4,25.5,31.7,38.1,25.5,32.2,16.7,41.9,0,0,0,,0,0,45.7,18.9,309.5,1009.4,46.8,6.1,287.3,24.9,10,10,2023-05-28T05:41:25,2023-05-28T18:45:30,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2023-05-29,37.9,27,32.3,38.4,27.9,33.2,17.7,43.8,0,0,0,,0,0,33.8,16,91.7,1010,45.5,5.9,213.3,18.4,9,30,2023-05-29T05:41:19,2023-05-29T18:45:51,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2023-05-30,32.1,25.9,28.7,33.9,25.9,30.1,19.6,58.2,2.6,100,12.5,rain,0,0,37.1,16.8,127.1,1011.5,54.6,5.7,226.5,19.6,10,10,2023-05-30T05:41:13,2023-05-30T18:46:13,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2023-05-31,37.5,24,30.2,38.8,24,31,18.7,53.2,0.2,100,4.17,rain,0,0,40.7,21.3,197,1010.1,46.6,5.5,299.7,25.9,10,10,2023-05-31T05:41:08,2023-05-31T18:46:34,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2023-06-01,39.2,25.8,31.9,39.4,25.8,32.5,17.3,43.9,0,0,0,,0,0,30.6,21.7,299.2,1009,51.3,6,272.7,23.7,10,10,2023-06-01T05:41:04,2023-06-01T18:46:56,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2023-06-02,39.9,27,33.1,38.3,28.5,32.8,14.6,36.2,0,0,0,,0,0,40.7,20.7,309,1008.7,34.5,6.1,332.9,28.6,10,10,2023-06-02T05:41:01,2023-06-02T18:47:17,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2023-06-03,39.8,30,34.1,40.6,29.5,34.2,15.6,33.9,0,0,0,,0,0,42.1,18.4,298.9,1008.4,43.3,6.8,192,16.5,9,10,2023-06-03T05:40:59,2023-06-03T18:47:38,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2023-06-04,36.7,24.5,30,39.3,24.5,31,18.6,51.8,0.4,100,8.33,rain,0,0,40.7,28.2,267.2,1008.8,74.4,5.5,225.7,19.4,10,10,2023-06-04T05:40:58,2023-06-04T18:47:59,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2023-06-05,36.2,23.5,29.8,36.9,23.5,30.2,17.7,51.5,0,0,0,,0,0,37.4,18.3,298.5,1008.2,44.9,5.9,275.7,23.7,10,10,2023-06-05T05:40:58,2023-06-05T18:48:19,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2023-06-06,37.8,27.4,32.2,39.8,28.4,33.4,18.1,44.3,0,0,0,,0,0,40.7,22.2,289.6,1007.2,35.3,6.1,242.5,21,10,10,2023-06-06T05:40:59,2023-06-06T18:48:40,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2023-06-07,37.7,28.8,31.5,39.4,29.1,32.8,18.3,46.4,0,0,0,,0,0,40.7,22.3,266.1,1007.2,51.1,6.2,132.4,11.5,8,10,2023-06-07T05:41:00,2023-06-07T18:49:00,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2023-06-08,37.9,25.5,31.3,40.7,25.5,32.5,18.7,49.1,0.3,100,8.33,rain,0,0,43.9,22.3,275,1007.7,47.7,6.1,266.8,22.9,10,10,2023-06-08T05:41:03,2023-06-08T18:49:19,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2023-06-09,37.9,26.5,31.4,41.3,26.5,32.9,19.2,49.8,0,0,0,,0,0,42.5,27.3,277,1006.4,45.8,6.1,215.5,18.5,10,10,2023-06-09T05:41:06,2023-06-09T18:49:39,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2023-06-10,38.1,26,31.6,40.9,26,33.4,19.6,51.1,0.2,100,4.17,rain,0,0,49.3,25.9,267,1006.1,46.5,5.9,257,22.1,10,10,2023-06-10T05:41:10,2023-06-10T18:49:58,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2023-06-11,36.4,25,29.5,39.4,25,31,20.1,58.7,2,100,4.17,rain,0,0,45,27.2,263.5,1006.6,55.3,5.5,274.3,23.6,10,10,2023-06-11T05:41:15,2023-06-11T18:50:16,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2023-06-12,36.9,26.5,31.4,38.9,26.5,32.5,18.7,48.9,1.4,100,12.5,rain,0,0,46.4,26.2,257.9,1006,42.4,6,298.8,25.7,10,10,2023-06-12T05:41:21,2023-06-12T18:50:35,0.79,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2023-06-13,37.3,26,32,38.2,26,32.6,17.2,43.1,0,0,0,,0,0,40.7,24.1,265,1006.6,26.8,6.5,327.3,28.3,10,10,2023-06-13T05:41:28,2023-06-13T18:50:52,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2023-06-14,37.2,26,32.1,38.5,26,33.1,18.1,45.4,0,0,0,,0,0,48.2,27.7,268.4,1008.1,29.3,6,325.7,28.2,10,10,2023-06-14T05:41:35,2023-06-14T18:51:10,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2023-06-15,37.3,26,32.2,38.4,26,32.9,17.4,43.1,0,0,0,,0,0,43.6,29.2,277.3,1008.4,19.9,6.7,330,28.5,10,10,2023-06-15T05:41:44,2023-06-15T18:51:27,0.9,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2023-06-16,37.7,26,32.4,38.8,26,32.9,17,41.4,0,0,0,,0,0,46.4,26,265.4,1007.6,21.2,6.8,330.3,28.5,10,10,2023-06-16T05:41:53,2023-06-16T18:51:43,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2023-06-17,36.8,27.5,32.2,39.8,29.1,33.7,18.8,46.3,0,0,0,,0,0,46.4,29.2,277.6,1007.8,31.9,6.7,293.8,25.4,10,10,2023-06-17T05:42:02,2023-06-17T18:51:59,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2023-06-18,37.3,28,32.5,38.4,29.7,33.6,18.1,43.6,0.1,100,4.17,rain,0,0,37.1,25.2,283.2,1007.4,40.9,6.7,210.6,18,7,10,2023-06-18T05:42:13,2023-06-18T18:52:14,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2023-06-19,36.6,27.5,31.4,40.4,29.1,33,19.3,50,0,0,0,,0,0,44.6,22.8,282.3,1006.1,52.4,6.8,221.7,19.2,10,10,2023-06-19T05:42:24,2023-06-19T18:52:29,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2023-06-20,37.2,28.5,32.2,40.3,29.4,33.9,19,46.4,0,0,0,rain,0,0,37.1,18.6,268.5,1005.3,44,5.9,197.3,17.2,8,10,2023-06-20T05:42:36,2023-06-20T18:52:43,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2023-06-21,37.2,24.1,29.7,39.8,24.1,31.3,20.8,61.8,20,100,8.33,rain,0,0,37.1,18.8,243.1,1006.4,58.3,5.5,130.9,11.4,6,10,2023-06-21T05:42:48,2023-06-21T18:52:56,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2023-06-22,34.5,23.5,28.1,37.4,23.5,29.4,21.4,69.5,3,100,4.17,rain,0,0,39.6,25.9,271.5,1007.2,80,5,153.7,13.2,7,10,2023-06-22T05:43:01,2023-06-22T18:53:09,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2023-06-23,32,23,27.4,35.1,23,28.8,21.8,72.9,0.4,100,4.17,rain,0,0,34.2,22.3,256.3,1007.1,87.9,4.9,109.8,9.5,7,10,2023-06-23T05:43:14,2023-06-23T18:53:21,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2023-06-24,30.2,22,25.5,35.1,22,26.8,22.6,84.8,53.6,100,8.33,rain,0,0,37.1,33.6,253.3,1007.2,88.5,4.5,27.7,2.4,1,10,2023-06-24T05:43:29,2023-06-24T18:53:33,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2023-06-25,30.1,22,25.8,33.5,22,27.1,22.1,81,0.8,100,4.17,rain,0,0,44.6,25.6,253.1,1006.4,87.4,5,99.1,8.6,6,10,2023-06-25T05:43:43,2023-06-25T18:53:43,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2023-06-26,30.2,24,26.2,33.5,24,27.3,22.1,78.9,3.2,100,16.67,rain,0,0,46.1,22.7,259.9,1007.3,85.9,4.9,79.3,6.8,4,10,2023-06-26T05:43:58,2023-06-26T18:53:53,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2023-06-27,30.3,23,26.4,33.6,23,27.5,21.8,76.4,0.1,100,4.17,rain,0,0,45,33.9,267.5,1007.3,90.2,5.2,199.9,17.1,7,10,2023-06-27T05:44:14,2023-06-27T18:54:02,0.3,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2023-06-28,31.3,24,27.5,34.5,24,28.9,21.2,69.8,3.8,100,16.67,rain,0,0,40.7,24.1,261.3,1008.6,85.7,5.3,136.8,11.8,6,10,2023-06-28T05:44:30,2023-06-28T18:54:11,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2023-06-29,31.9,24,27.3,34.9,24,28.7,21.2,70.1,0.1,100,4.17,rain,0,0,44.6,23.9,257.1,1008.7,76.1,5.2,217.5,18.7,8,10,2023-06-29T05:44:47,2023-06-29T18:54:18,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2023-06-30,33,23.9,28.3,35.1,23.9,29.4,20.1,62.6,0.2,100,4.17,rain,0,0,45.7,25.2,254.6,1008.5,76.2,5.7,219.8,19,9,10,2023-06-30T05:45:04,2023-06-30T18:54:25,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2023-07-01,33.5,24,28.5,36.1,24,29.9,20.8,64.5,0.1,100,4.17,rain,0,0,46.4,26,269.6,1008.8,58.5,5.9,220.1,19,9,10,2023-07-01T05:45:21,2023-07-01T18:54:31,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
